Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,achieves_planned_objective,alternative term,antisymmetric property,bearer_of,BFO CLIF specification label,BFO OWL specification label,capable_of,Contributor,Coverage,Creator,curator note,Date,definition,definition source,denotes,Description,editor note,editor preferred term,editor preferred term,elucidation,example of usage,expand assertion to,expand expression to,first order logic expression,Format,has associated axiom(fol),has associated axiom(nl),has axiom label,has coordinate unit label,has curation status,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has measurement datum,has measurement unit label,has measurement value,has obsolescence reason,has time stamp,has x coordinate value,has y coordinate value,has z coordinate value,has_disposition,has_function,has_material_basis_in,has_output,has_part,has_quality,has_role,has_specified_input,has_specified_output,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.obolibrary.org/obo/BFO_0000050,http://purl.obolibrary.org/obo/BFO_0000051,http://purl.obolibrary.org/obo/OBI_0000283,http://purl.obolibrary.org/obo/OBI_0000294,http://purl.obolibrary.org/obo/OBI_0000297,http://purl.obolibrary.org/obo/RO_0000053,http://purl.obolibrary.org/obo/RO_0000056,http://purl.obolibrary.org/obo/RO_0000057,http://purl.obolibrary.org/obo/RO_0000058,http://purl.obolibrary.org/obo/RO_0000059,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/member,http://purl.org/obo/owl/OBO_REL#quality_of,http://www.geneontology.org/formats/oboInOwl#consider,http://www.geneontology.org/formats/oboInOwl#expandAssertionTo,http://www.geneontology.org/formats/oboInOwl#expandExpressionTo,http://www.geneontology.org/formats/oboInOwl#hasAlternativeId,http://www.geneontology.org/formats/oboInOwl#hasBroadSynonym,http://www.geneontology.org/formats/oboInOwl#hasDate,http://www.geneontology.org/formats/oboInOwl#hasDbXref,http://www.geneontology.org/formats/oboInOwl#hasDefaultNamespace,http://www.geneontology.org/formats/oboInOwl#hasDefinition,http://www.geneontology.org/formats/oboInOwl#hasExactSynonym,http://www.geneontology.org/formats/oboInOwl#hasNarrowSynonym,http://www.geneontology.org/formats/oboInOwl#hasOBONamespace,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,http://www.geneontology.org/formats/oboInOwl#hasSynonym,http://www.geneontology.org/formats/oboInOwl#hasSynonymType,http://www.geneontology.org/formats/oboInOwl#hasURI,http://www.geneontology.org/formats/oboInOwl#hasVersion,http://www.geneontology.org/formats/oboInOwl#inSubset,http://www.geneontology.org/formats/oboInOwl#isCyclic,http://www.geneontology.org/formats/oboInOwl#ObsoleteProperty,http://www.geneontology.org/formats/oboInOwl#replacedBy,http://www.geneontology.org/formats/oboInOwl#savedBy,http://www.obofoundry.org/ro/ro.owl#contained_in,http://www.obofoundry.org/ro/ro.owl#contains,http://www.obofoundry.org/ro/ro.owl#derived_into,http://www.obofoundry.org/ro/ro.owl#derives_from,http://www.obofoundry.org/ro/ro.owl#has_participant,http://www.obofoundry.org/ro/ro.owl#located_in,http://www.obofoundry.org/ro/ro.owl#location_of,http://www.obofoundry.org/ro/ro.owl#part_of,http://www.obofoundry.org/ro/ro.owl#participates_in,http://www.obofoundry.org/ro/ro.owl#preceded_by,http://www.obofoundry.org/ro/ro.owl#precedes,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.w3.org/2002/07/owl#versionInfo,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/mbox,imported from,in branch,inheres_in,is about,is allocated id range,is denotator type,is duration of,is quality measured as,is quality measurement of,is quality specification of,is_specified_input_of,is_specified_output_of,Language,mentions,negatively_regulates,objective_achieved_by,OBO foundry unique label,ontology term requester,positively_regulates,Publisher,quality is specified as,realized_by,realizes,realizes,realizes,regulates,Relation,Resource Identifier,Resource Type,results_in,results_in_formation_of,retired from use as of,Rights Management,Source,Subject and Keywords,term editor,term replaced by,term tracker item,Title,towards,unfolds_in
http://purl.obolibrary.org/obo/OGMS_0000045,disorder,,A material entity which is clinically abnormal and part of an extended organism. Disorders are the physical basis of disease.,false,,,http://www.ifomis.org/bfo/1.1/snap#MaterialEntity,,,,,,,,,,,,,A material entity which is clinically abnormal and part of an extended organism. Disorders are the physical basis of disease.,,,,,disorder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OGMS:0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disorder,,,,,http://purl.obolibrary.org/obo/ogms.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IDO_0000600,release of infectious human pathogen in laboratory,,"A host exposure to environment with infectious agent where the exposure is accidental; the environment is a laboratory, and the infectious agent is infectious in humans.",false,,,http://purl.obolibrary.org/obo/IDO_0000597,,,,,,,,,,,,,"A host exposure to environment with infectious agent where the exposure is accidental; the environment is a laboratory, and the infectious agent is infectious in humans.",,,,Alan Ruttenberg 2010/05/20- Tentative definition. Needs review by Bjoern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,release of infectious human pathogen in laboratory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bjoern Peters|Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9823,Sus scrofa,,,false,,,http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9822|http://purl.obolibrary.org/obo/OBI_0100026,,,,,,,,,,,,,,,,,,Sus scrofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:NCBITaxon_9823|ncbitax:NCBITaxon_9823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sus scrofa,,,,,http://purl.org/obo/owl/NCBITaxon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/NCBITaxon#NCBITaxon_337687,Muroidea,,,false,,,http://purl.org/obo/owl/NCBITaxon#NCBITaxon_33553,,,,,,,,,,,,,,,,,,Muroidea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ncbitax:NCBITaxon_337687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muroidea,,,,,http://purl.org/obo/owl/NCBITaxon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IDO_0000659,susceptible organism,,An organism that is not infected with an infectious agent and lacks protective immunity to the infectious agent.,false,,,http://purl.obolibrary.org/obo/OBI_0100026,,,,,,,,,,,,,An organism that is not infected with an infectious agent and lacks protective immunity to the infectious agent.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible organism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alex Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/FLU_0000910,extraction time,,A defined period when the sample was extracted.,false,,,http://purl.obolibrary.org/obo/IAO_0000416,,,,,,,,,,,,,A defined period when the sample was extracted.,FLU:MK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLU:0000910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0000411,cloning vector role,,"a vector role played by a small, self-replicating DNA or RNA molecule - usually a plasmid or chromosome - and realized in a process whereby foreign DNA or RNA is inserted into the vector during the process of cloning.",false,,,http://www.ifomis.org/bfo/1.1/snap#Role,,,,,,,,,,,,,"a vector role played by a small, self-replicating DNA or RNA molecule - usually a plasmid or chromosome - and realized in a process whereby foreign DNA or RNA is inserted into the vector during the process of cloning.",,,,,cloning vector role,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cloning vector role,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/NCBITaxon#NCBITaxon_6072,Eumetazoa,,,false,,,http://purl.org/obo/owl/NCBITaxon#NCBITaxon_33208,,,,,,,,,,,,,,,,,,Eumetazoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ncbitax:NCBITaxon_6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eumetazoa,,,,,http://purl.org/obo/owl/NCBITaxon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/GO#GO_0002250,adaptive immune response,,"An immune response based on directed amplification of specific receptors for antigen produced through a somatic diversification process, and allowing for enhanced response to subsequent exposures to the same antigen (immunological memory).",false,,,http://purl.org/obo/owl/GO#GO_0006955,,,,,,,,,,,,,"An immune response based on directed amplification of specific receptors for antigen produced through a somatic diversification process, and allowing for enhanced response to subsequent exposures to the same antigen (immunological memory).",,,,,adaptive immune response,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adaptive immune response,,,,,http://purl.org/obo/owl/GO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ifomis.org/bfo/1.1/span#TemporalInstant,temporal_instant,,"Definition: A connected temporal region [span:ConnectedTemporalRegion] comprising a single moment of time.|Examples: right now, the moment at which a finger is detached in an industrial accident, the moment at which a child is born, the moment of death",false,,,http://www.ifomis.org/bfo/1.1/span#ConnectedTemporalRegion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,span:TemporalInstant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Definition: A connected temporal region [span:ConnectedTemporalRegion] comprising a single moment of time.|Examples: right now, the moment at which a finger is detached in an industrial accident, the moment at which a child is born, the moment of death",,temporal_instant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FLU_0000867,viral replication titer,,A scalar measurement datum that denotes the virus replication level.,false,,,http://purl.obolibrary.org/obo/IAO_0000032,,,,,,,,,,,,,A scalar measurement datum that denotes the virus replication level.,URL:http://www.springerprotocols.com/Full/doi/10.1007/978-1-59745-279-3_8?encCode=REZJOjhfMy05NzItNTQ3OTUtMS04Nzk=&tokenString=ycLy0AkcLqNgMccOI6y30w==,,,"MC, 20101119: moved from quality to scalar mesurement dtum and updated defintiion accordingly|MC, 20101119: updated label from ""replication titer"" to ""viral replication titer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLU:0000867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viral replication titer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0000125,mass,,A physical quality that inheres in a bearer by virtue of the proportion of the bearer's amount of matter.,false,,,http://purl.org/obo/owl/PATO#PATO_0001018,,,,,,,,,,,,,A physical quality that inheres in a bearer by virtue of the proportion of the bearer's amount of matter.,,,,,mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PATO:PATO_0000125|pato:PATO_0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mass,,,,,http://purl.org/obo/owl/PATO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9443,Primates,,,false,,,http://purl.org/obo/owl/NCBITaxon#NCBITaxon_314146,,,,,,,,,,,,,,,,,,Primates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ncbitax:NCBITaxon_9443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primates,,,,,http://purl.org/obo/owl/NCBITaxon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_0000573,line graph,,"A line graph is a type of graph created by connecting a series of data
points together with a line.",false,,,http://purl.obolibrary.org/obo/IAO_0000038,,line chart,,,,,,,,,,,"A line graph is a type of graph created by connecting a series of data
points together with a line.",WEB: http://en.wikipedia.org/wiki/Line_chart|GROUP:OBI,,,,line graph,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,IAO:0000573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line graph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON:Chris Stoeckert|PERSON:Melanie Courtot,,,,,
http://purl.obolibrary.org/obo/IAO_0000584,time sampled measurement data set,,A data set that is an aggregate of data recording some measurement at a number of time points. The time series data set is an ordered list of pairs of time measurement data and the corresponding measurement data acquired at that time.,false,,,http://purl.obolibrary.org/obo/IAO_0000100,,experimental time series,,,,,,,,,,,A data set that is an aggregate of data recording some measurement at a number of time points. The time series data set is an ordered list of pairs of time measurement data and the corresponding measurement data acquired at that time.,,,,,,,,pmid:20604925 - time-lapse live cell microscopy,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,IAO:0000584,,,,http://purl.obolibrary.org/obo/IAO_0000582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,time sampled measurement data set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alan Ruttenberg,,,,,
http://purl.obolibrary.org/obo/IAO_0000595,software script,," A software script is software whose instructions can be executed using a software 
interpreter.",false,,,http://purl.obolibrary.org/obo/IAO_0000010,,,,,,,,,,,,," A software script is software whose instructions can be executed using a software 
interpreter.",http://code.google.com/p/information-artifact-ontology/issues/detail?id=80,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,IAO:0000595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,software script,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Michel Dumontier|PERSON: Melanie Courtot,,,,,
http://purl.obolibrary.org/obo/IDO_0000648,Shigellosis,,An infection located in the bowel and that has as part organisms of the Genus Shigella.|DL needs NCBI taxonomy term.,false,,,http://purl.obolibrary.org/obo/IDO_0000586,,,,,,,,,,,,,An infection located in the bowel and that has as part organisms of the Genus Shigella.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL needs NCBI taxonomy term.,,Shigellosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/IDO_0000637,severe sepsis,,"A sepsis that results in organ dysfunction, hypotension, or hypofusion of at least one organ.",false,,,http://purl.obolibrary.org/obo/IDO_0000636,,,,,,,,,,,,,"A sepsis that results in organ dysfunction, hypotension, or hypofusion of at least one organ.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,severe sepsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/IAO_0000422,postal address,,"A textual entity that is used as directive to deliver something to a person, or organization",false,,,http://purl.obolibrary.org/obo/IAO_0000300,,,,,,,,,,,,,"A textual entity that is used as directive to deliver something to a person, or organization",,,,2010-05-24 Alan Ruttenberg. Use label for the string representation. See issue http://code.google.com/p/information-artifact-ontology/issues/detail?id=59,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,IAO:0000422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,postal address,,,,,,,,http://purl.obolibrary.org/obo/GAZ_00000448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_0000131,serial number,,"A serial number is an information content entity which is a unique sequence of characters borne by part of manufactured product or its packaging that is assigned to each individual in some class of products, and so can serve as a way to identify an individual product within the class. Serial numbers can be encoded in a variety of other information objects, such as bar codes, numerals, or patterns of dots.",false,,,http://purl.obolibrary.org/obo/IAO_0000028,,,,,,,,,,,,,"A serial number is an information content entity which is a unique sequence of characters borne by part of manufactured product or its packaging that is assigned to each individual in some class of products, and so can serve as a way to identify an individual product within the class. Serial numbers can be encoded in a variety of other information objects, such as bar codes, numerals, or patterns of dots.",,,,Note: during the call there was some confusion between serial number and model number. We agreed that it would be very helpful for all those terms to have example of usages - please add if you have any :-),serial number,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,IAO:0000131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,serial number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GROUP: IAO,,,,,
http://purl.obolibrary.org/obo/IAO_0000006,narrative object,,A narrative object is an information content entity that is a set of propositions.,false,,,http://purl.obolibrary.org/obo/IAO_0000030,,,,,,,,,,,,,A narrative object is an information content entity that is a set of propositions.,group:OBI|OBI_0000013,,,"agree - DENRIE. Issue(alan) do we only mean text? What about a story told by mime. Does music count? (no) what about an oral report. Regarding definition, saying it is a set of propositions means we loose the idea that wording matters. Maybe adjust saying a narrative object has some relationshop to a set of propositions|2009-08-10 Alan Ruttenberg: Larry Hunter suggests that this be obsoleted and replaced by 'textual entity' and 'figure'. Alan restored as there are OBI dependencies and this merits further discussion",narrative object,,,"Examples of narrative objects are reports, journal  articles, and patents submission.",,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,IAO:0000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,narrative object,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,person:Chris Stoeckert,,,,,
http://purl.obolibrary.org/obo/IAO_0000017,model number,,"A model number is an information content entity specifically borne by catalogs, design specifications, advertising materials, inventory systems and similar  that is about manufactured objects of the same class. The model number is an alternative term for the class. The manufactered objects may or may not also bear the model number. Model numbers can be encoded in a variety of other information objects, such as bar codes, numerals, or patterns of dots.",false,,,http://purl.obolibrary.org/obo/IAO_0000028,,,,,,,,,,,,,"A model number is an information content entity specifically borne by catalogs, design specifications, advertising materials, inventory systems and similar  that is about manufactured objects of the same class. The model number is an alternative term for the class. The manufactered objects may or may not also bear the model number. Model numbers can be encoded in a variety of other information objects, such as bar codes, numerals, or patterns of dots.",,,,"manufactered items may have more than one model number, sometimes by rebranding, or because companies are sold and the products issued new model numbers",model number,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,,,,,,IAO:0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,model number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Person: Alan Ruttenberg,,,,,
http://purl.obolibrary.org/obo/IAO_0000064,algorithm,,A plan specification which describes the inputs and output of mathematical functions as well as workflow of execution for achieving an predefined objective. Algorithms are realized usually by means of implementation as computer programs for execution by automata.,false,,,http://purl.obolibrary.org/obo/IAO_0000104,,,,,,,,,,,,,A plan specification which describes the inputs and output of mathematical functions as well as workflow of execution for achieving an predefined objective. Algorithms are realized usually by means of implementation as computer programs for execution by automata.,"OBI_0000270|adapted from discussion on OBI list (Matthew Pocock, Christian Cocos, Alan Ruttenberg)",,,,algorithm,,,PMID: 18378114.Genomics. 2008 Mar 28. LINKGEN: A new algorithm to process data in genetic linkage studies.,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,IAO:0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,algorithm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PlanAndPlannedProcess Branch|Philippe Rocca-Serra,,,,,
http://purl.org/obo/owl/GO#GO_0032991,macromolecular complex,,"A stable assembly of two or more macromolecules, i.e. proteins, nucleic acids, carbohydrates or lipids, in which the constituent parts function together.",false,,,http://www.ifomis.org/bfo/1.1/snap#MaterialEntity,,,,,,,,,,,,,"A stable assembly of two or more macromolecules, i.e. proteins, nucleic acids, carbohydrates or lipids, in which the constituent parts function together.",,,,,macromolecular complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,macromolecular complex,,,,,http://purl.org/obo/owl/GO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FLU_0000877,GenBank accession,,An accession number is a quality that describes the unique identifier assigned to the entire sequence record when the record is submitted to GenBank.,false,,,http://purl.obolibrary.org/obo/FLU_0001010,,,,,,,,,,,,,An accession number is a quality that describes the unique identifier assigned to the entire sequence record when the record is submitted to GenBank.,URL:http://www.ornl.gov/sci/techresources/Human_Genome/posters/chromosome/genejargon.shtml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLU:0000877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GenBank accession,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FLU_0000866,lab isolation date,,Date that the laboratory isolated the sample.,false,,,http://purl.obolibrary.org/obo/FLU_0000786,,,,,,,,,,,,,Date that the laboratory isolated the sample.,FLU:MK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLU:0000866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lab isolation date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_0000409,denotator type,,A denotator type indicates how a term should be interpreted from an ontological perspective.,false,,,http://purl.obolibrary.org/obo/IAO_0000102,,,,,,,,,,,,,A denotator type indicates how a term should be interpreted from an ontological perspective.,"Barry Smith, Werner Ceusters",,,,,,,"The Basic Formal Ontology ontology makes a distinction between Universals and defined classes, where the formal are ""natural kinds"" and the latter arbitrary collections of entities.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:0000409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,denotator type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alan Ruttenberg,,,,,
http://purl.obolibrary.org/obo/IDO_0000524,mutualist,,An organism bearing a mutualist role.,false,,,http://purl.obolibrary.org/obo/IDO_0000522|http://purl.obolibrary.org/obo/OBI_0100026,,,,,,,,,,,,,An organism bearing a mutualist role.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mutualist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.org/obo/owl/GO#GO_0031379,RNA-directed RNA polymerase complex,,A protein complex that possesses RNA-directed RNA polymerase activity.,false,,,http://purl.org/obo/owl/GO#GO_0030880,,,,,,,,,,,,,A protein complex that possesses RNA-directed RNA polymerase activity.,,,,,RNA-directed RNA polymerase complex,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.org/obo/owl/GO#GO_0003968,,,,,,,,,go:GO_0031379|GO:GO_0031379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-directed RNA polymerase complex,,,,,http://purl.org/obo/owl/GO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IDO_0000500,variolation,,An active immunization that begins with exposure to smallpox in the form of a scab from a pustule and results in immunity against smallpox.,false,,,http://purl.obolibrary.org/obo/IDO_0000498,,,,,,,,,,,,,An active immunization that begins with exposure to smallpox in the form of a scab from a pustule and results in immunity against smallpox.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variolation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/IDO_0000511,infected population,,An organism population whose members have an infection.,false,,,http://purl.obolibrary.org/obo/IDO_0000509,,,,,,,,,,,,,An organism population whose members have an infection.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infected population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/IAO_0000098,data format specification,,"A data format specification is the information content borne by the document published defining the specification.
Example: The ISO document specifying what encompasses an XML document; The instructions in a XSD file",false,,,http://purl.obolibrary.org/obo/IAO_0000033,,,,,,,,,,,,,"A data format specification is the information content borne by the document published defining the specification.
Example: The ISO document specifying what encompasses an XML document; The instructions in a XSD file",OBI branch derived|OBI_0000187,,,"2009-03-16: provenance: term imported from OBI_0000187, which had original definition ""A data format specification is a plan which organizes
information. Example: The ISO document specifying what encompasses an
XML document; The instructions in a XSD file""",data format specification,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,IAO:0000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data format specification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Alan Ruttenberg|PlanAndPlannedProcess Branch,,,,,
